# Constructed from biom file
#OTU ID	CAMDA2019_03TXLrIna_bracken	CAMDA2019_1Vapy1lcu_bracken	CAMDA2019_4GiLTLyqL_bracken	CAMDA2019_6K2P8XNab_bracken	CAMDA2019_9UxNkBsUB_bracken	CAMDA2019_A4Tkn3dX9_bracken	CAMDA2019_ajObxR7P1_bracken	CAMDA2019_B6hDSOaff_bracken	CAMDA2019_bAPBY3AHh_bracken	CAMDA2019_c1SjrQHf7_bracken	CAMDA2019_cA45yrbCp_bracken	CAMDA2019_cKL7xX3EZ_bracken	CAMDA2019_CL1lI9nin_bracken	CAMDA2019_F7waXDwRV_bracken	CAMDA2019_fDcwHrLnA_bracken	CAMDA2019_hATTKoyv0_bracken	CAMDA2019_hPJCTIwqO_bracken	CAMDA2019_HRyMKBUym_bracken	CAMDA2019_IxiSbR8Vi_bracken	CAMDA2019_K1IvsMwZ0_bracken	CAMDA2019_KRyPpwwID_bracken	CAMDA2019_lpQTWz3am_bracken	CAMDA2019_MFF61azo4_bracken	CAMDA2019_MspIkAOzT_bracken	CAMDA2019_OHdXt0n93_bracken	CAMDA2019_OSU080x0L_bracken	CAMDA2019_PoTC9MGmE_bracken	CAMDA2019_PZBrtdqbc_bracken	CAMDA2019_QNO6ArzjQ_bracken	CAMDA2019_qSkX1R2Gz_bracken	CAMDA2019_RDEZTuFJ0_bracken	CAMDA2019_S12fkE31f_bracken	CAMDA2019_V8PJQlOng_bracken	CAMDA2019_wJsZolv7O_bracken	CAMDA2019_Xianr4bpE_bracken	CAMDA2019_ya8Lwujnu_bracken	CAMDA2019_yDYzpI6z0_bracken	CAMDA2019_YwEqI6j3T_bracken	CAMDA2019_Z6k4utsJA_bracken	CAMDA2019_zEyFbEnFu_bracken	taxonomy
145360	8.0	44.0	2.0	342.0	6.0	28.0	30.0	66.0	1442.0	7.0	26.0	74.0	106.0	5.0	57.0	0.0	239.0	183.0	12.0	5.0	79.0	605.0	148.0	9.0	12.0	16.0	5.0	394.0	85.0	67.0	39.0	6.0	2.0	82.0	14.0	16.0	56.0	4.0	148.0	15.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Sanguibacteraceae; g__; s__
145358	2.0	20.0	1.0	94.0	6.0	45.0	24.0	8.0	49.0	13.0	44.0	106.0	52.0	8.0	21.0	0.0	3.0	39.0	3.0	8.0	22.0	236.0	22.0	5.0	0.0	17.0	6.0	206.0	55.0	31.0	26.0	4.0	6.0	16.0	4.0	25.0	14.0	3.0	49.0	26.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Bogoriellaceae; g__; s__
85018	1.0	4.0	0.0	8.0	1.0	34.0	17.0	3.0	5.0	5.0	11.0	61.0	11.0	2.0	9.0	0.0	2.0	13.0	0.0	4.0	52.0	16.0	10.0	4.0	0.0	0.0	0.0	21.0	28.0	14.0	13.0	3.0	1.0	11.0	0.0	10.0	3.0	5.0	9.0	17.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermatophilaceae; g__; s__
1653	14230.0	24466.0	2195.0	9809.0	9770.0	6959.0	52697.0	3655.0	1437.0	503.0	54958.0	29646.0	2428.0	842.0	23940.0	136.0	6932.0	72039.0	13423.0	4296.0	37693.0	14948.0	27367.0	2468.0	933.0	2273.0	665.0	8400.0	31426.0	24640.0	19747.0	2665.0	521.0	15077.0	948.0	24480.0	3467.0	2509.0	29474.0	13231.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__; s__
1762	1133.0	2182.0	646.0	2708.0	443.0	9736.0	3816.0	1445.0	5795.0	619.0	2595.0	11460.0	8089.0	974.0	3449.0	125.0	882.0	4913.0	393.0	785.0	695.0	3607.0	6830.0	1293.0	445.0	490.0	1353.0	4745.0	5432.0	5855.0	2348.0	451.0	1234.0	1868.0	1518.0	2490.0	3846.0	318.0	4267.0	2550.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__; s__
85029	596.0	1215.0	94.0	3915.0	408.0	4870.0	4523.0	607.0	716.0	65.0	4743.0	5951.0	1054.0	217.0	777.0	27.0	969.0	3109.0	313.0	809.0	467.0	4310.0	596.0	346.0	241.0	504.0	117.0	9758.0	3461.0	790.0	1658.0	476.0	97.0	1731.0	367.0	3131.0	619.0	211.0	2883.0	1086.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__; s__
85026	513.0	580.0	105.0	543.0	227.0	3611.0	1482.0	181.0	399.0	107.0	1164.0	6152.0	320.0	167.0	1003.0	57.0	302.0	2355.0	313.0	350.0	1724.0	1193.0	4971.0	449.0	211.0	110.0	157.0	901.0	2971.0	657.0	1274.0	257.0	545.0	1345.0	226.0	1179.0	432.0	153.0	1721.0	1173.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Gordoniaceae; g__; s__
85025	447.0	1279.0	130.0	2178.0	248.0	9019.0	1727.0	1779.0	5456.0	155.0	2953.0	7527.0	4255.0	416.0	2708.0	61.0	887.0	7636.0	1348.0	610.0	2534.0	4679.0	3488.0	823.0	212.0	899.0	246.0	4816.0	3103.0	11620.0	1863.0	403.0	359.0	3325.0	455.0	1673.0	1430.0	291.0	6215.0	3335.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__; s__
85028	101.0	53.0	35.0	65.0	86.0	1297.0	786.0	17.0	30.0	33.0	232.0	642.0	23.0	24.0	61.0	2.0	14.0	122.0	96.0	37.0	18.0	130.0	93.0	28.0	57.0	48.0	32.0	55.0	328.0	46.0	168.0	28.0	40.0	57.0	24.0	332.0	39.0	28.0	374.0	409.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Tsukamurellaceae; g__; s__
316606	1.0	2.0	0.0	1.0	0.0	3.0	2.0	1.0	2.0	0.0	5.0	10.0	5.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Segniliparaceae; g__; s__
2049	6541.0	4124.0	1356.0	6738.0	2316.0	21396.0	24062.0	452.0	490.0	439.0	3375.0	6119.0	1024.0	1085.0	2149.0	189.0	1260.0	12446.0	4460.0	1075.0	3701.0	5912.0	8809.0	3466.0	511.0	1484.0	306.0	2474.0	11554.0	3444.0	11977.0	607.0	1475.0	8599.0	454.0	11798.0	6535.0	194.0	10167.0	4223.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__
85030	986.0	4596.0	136.0	5501.0	290.0	24570.0	1919.0	2796.0	18098.0	393.0	3934.0	16770.0	16536.0	10693.0	1524.0	155.0	1505.0	4418.0	719.0	796.0	995.0	16284.0	3393.0	6471.0	470.0	927.0	343.0	12545.0	11769.0	10876.0	2743.0	984.0	1159.0	5436.0	927.0	3002.0	5654.0	445.0	5443.0	3768.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Geodermatophilales; f__Geodermatophilaceae; g__; s__
31953	799.0	3548.0	72.0	2016.0	1485.0	852.0	5546.0	4800.0	295.0	129.0	1079.0	2635.0	190.0	46.0	5955.0	9.0	602.0	3802.0	387.0	454.0	364.0	8316.0	24632.0	1141.0	83.0	476.0	52.0	2420.0	2336.0	532.0	4639.0	233.0	167.0	724.0	82.0	2114.0	105.0	391.0	1461.0	3826.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__; s__
2070	446.0	987.0	91.0	1259.0	263.0	4926.0	4730.0	925.0	2380.0	426.0	985.0	4323.0	2140.0	336.0	1776.0	63.0	659.0	3319.0	399.0	354.0	604.0	2383.0	1452.0	586.0	87.0	217.0	542.0	2286.0	2769.0	1700.0	5146.0	224.0	933.0	915.0	1389.0	1585.0	3143.0	170.0	1415.0	1086.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__; s__
2062	414.0	1560.0	164.0	2984.0	267.0	6146.0	3154.0	1559.0	4533.0	643.0	1965.0	6893.0	3905.0	1141.0	1969.0	57.0	1144.0	4874.0	409.0	916.0	2172.0	32409.0	2246.0	927.0	222.0	499.0	3265.0	5398.0	22979.0	3128.0	1469.0	398.0	404.0	1634.0	1353.0	1767.0	3735.0	266.0	3002.0	1317.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__; s__
28056	325.0	828.0	23.0	1679.0	98.0	3207.0	585.0	656.0	1870.0	142.0	712.0	4428.0	1806.0	2875.0	1704.0	24.0	378.0	2555.0	119.0	245.0	506.0	2459.0	802.0	406.0	162.0	341.0	1247.0	4258.0	2887.0	1082.0	512.0	420.0	751.0	572.0	3717.0	575.0	6802.0	110.0	882.0	776.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__; s__
85031	66.0	301.0	16.0	96.0	29.0	223.0	167.0	276.0	666.0	46.0	28.0	290.0	270.0	24.0	153.0	3.0	200.0	445.0	43.0	25.0	106.0	259.0	153.0	28.0	27.0	32.0	82.0	1944.0	165.0	154.0	83.0	29.0	42.0	132.0	44.0	102.0	123.0	19.0	272.0	100.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Nakamurellales; f__Nakamurellaceae; g__; s__
83676	17.0	80.0	2.0	203.0	15.0	136.0	276.0	109.0	74.0	12.0	227.0	229.0	105.0	71.0	76.0	0.0	64.0	292.0	33.0	21.0	51.0	174.0	78.0	14.0	6.0	14.0	20.0	213.0	121.0	183.0	71.0	7.0	5.0	74.0	18.0	114.0	61.0	4.0	141.0	41.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptosporangiales; f__Nocardiopsaceae; g__; s__
2004	8.0	55.0	1.0	65.0	7.0	125.0	36.0	62.0	110.0	8.0	38.0	160.0	74.0	19.0	45.0	2.0	42.0	125.0	16.0	6.0	75.0	194.0	56.0	19.0	2.0	13.0	55.0	134.0	168.0	113.0	33.0	4.0	13.0	47.0	34.0	39.0	82.0	5.0	73.0	23.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptosporangiales; f__Streptosporangiaceae; g__; s__
2012	3.0	39.0	2.0	33.0	5.0	85.0	33.0	70.0	62.0	7.0	25.0	87.0	82.0	13.0	21.0	1.0	10.0	93.0	4.0	4.0	23.0	74.0	38.0	13.0	5.0	8.0	24.0	107.0	59.0	52.0	20.0	5.0	7.0	31.0	12.0	21.0	33.0	1.0	40.0	13.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptosporangiales; f__Thermomonosporaceae; g__; s__
83778	18.0	123.0	0.0	166.0	7.0	263.0	35.0	60.0	333.0	140.0	43.0	139.0	212.0	522.0	99.0	1.0	88.0	264.0	27.0	13.0	43.0	499.0	119.0	98.0	24.0	21.0	21.0	213.0	130.0	63.0	214.0	8.0	23.0	77.0	9.0	42.0	297.0	7.0	104.0	57.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__; s__
74712	11.0	72.0	4.0	80.0	7.0	290.0	48.0	45.0	205.0	34.0	34.0	208.0	162.0	25.0	61.0	3.0	32.0	155.0	20.0	10.0	56.0	181.0	64.0	45.0	5.0	8.0	66.0	151.0	126.0	114.0	48.0	10.0	22.0	62.0	39.0	34.0	135.0	9.0	109.0	53.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Frankiaceae; g__; s__
1217100	9.0	37.0	0.0	85.0	16.0	166.0	53.0	35.0	111.0	9.0	40.0	177.0	100.0	21.0	125.0	3.0	20.0	100.0	10.0	15.0	57.0	165.0	63.0	29.0	1.0	12.0	36.0	212.0	89.0	76.0	40.0	11.0	6.0	33.0	31.0	53.0	84.0	5.0	95.0	45.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Jiangellales; f__Jiangellaceae; g__; s__
85034	1.0	4.0	1.0	5.0	0.0	16.0	8.0	8.0	9.0	2.0	11.0	20.0	13.0	4.0	11.0	2.0	1.0	9.0	1.0	1.0	5.0	5.0	5.0	1.0	0.0	0.0	3.0	13.0	9.0	8.0	2.0	0.0	3.0	6.0	5.0	2.0	6.0	0.0	6.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Glycomycetales; f__Glycomycetaceae; g__; s__
622451	1.0	4.0	2.0	4.0	2.0	10.0	38.0	2.0	7.0	2.0	2.0	9.0	7.0	3.0	5.0	0.0	1.0	8.0	0.0	1.0	3.0	9.0	2.0	5.0	1.0	2.0	0.0	8.0	4.0	3.0	3.0	0.0	4.0	0.0	1.0	5.0	2.0	2.0	4.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinopolysporales; f__Actinopolysporaceae; g__; s__
1643824	90.0	173.0	26.0	147.0	128.0	1185.0	651.0	27.0	32.0	2.0	171.0	354.0	14.0	5.0	209.0	5.0	24.0	220.0	99.0	90.0	95.0	410.0	179.0	300.0	16.0	152.0	8.0	175.0	414.0	136.0	822.0	30.0	18.0	193.0	12.0	378.0	86.0	27.0	256.0	373.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__; s__
84107	45.0	114.0	7.0	179.0	65.0	54.0	262.0	65.0	55.0	3.0	107.0	1025.0	58.0	8.0	1348.0	0.0	125.0	557.0	33.0	28.0	66.0	426.0	68.0	380.0	9.0	36.0	8.0	490.0	261.0	72.0	157.0	11.0	6.0	68.0	9.0	129.0	1.0	28.0	202.0	462.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
1643826	13.0	38.0	3.0	24.0	8.0	75.0	44.0	9.0	16.0	1.0	14.0	56.0	9.0	6.0	427.0	0.0	17.0	73.0	23.0	5.0	6.0	48.0	12.0	27.0	2.0	10.0	6.0	36.0	38.0	14.0	15.0	2.0	4.0	29.0	2.0	23.0	17.0	4.0	31.0	30.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__; s__
320583	42.0	90.0	1.0	81.0	11.0	517.0	82.0	65.0	113.0	14.0	74.0	430.0	136.0	55.0	152.0	3.0	54.0	225.0	18.0	21.0	12.0	195.0	100.0	35.0	19.0	23.0	385.0	266.0	192.0	117.0	58.0	15.0	21.0	42.0	166.0	87.0	398.0	12.0	76.0	47.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
84997	33.0	55.0	11.0	21.0	20.0	889.0	154.0	14.0	19.0	30.0	100.0	473.0	16.0	11.0	18.0	7.0	3.0	51.0	9.0	20.0	6.0	26.0	13.0	181.0	5.0	3.0	15.0	76.0	438.0	32.0	73.0	25.0	45.0	19.0	8.0	100.0	160.0	37.0	19.0	130.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__
90964	12012.0	4342.0	1527.0	17455.0	1010226.0	2477.0	105200.0	4648.0	560.0	765.0	8373.0	56111.0	533.0	202.0	2180.0	202.0	1450.0	3049.0	1560.0	51322.0	734.0	26166.0	4981.0	924.0	232.0	5613.0	158.0	14799.0	101339.0	4104.0	53022.0	75020.0	1387.0	6555.0	504.0	53067.0	1008.0	91853.0	6893.0	371664.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__; s__
186817	412.0	462.0	5041.0	3008.0	84680.0	2695.0	6559.0	1153.0	1407.0	2797.0	994.0	27637.0	672.0	184.0	1717.0	164.0	234.0	1119.0	250.0	4818.0	111.0	2660.0	499.0	359.0	2227.0	1119.0	574.0	5230.0	20972.0	823.0	5696.0	11618.0	1256.0	671.0	443.0	4747.0	273.0	18329.0	698.0	5198.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
186820	59.0	39.0	4.0	1010.0	224.0	31.0	754.0	11.0	18.0	2.0	31.0	703.0	9.0	13.0	348.0	1.0	19.0	77.0	55.0	70.0	52.0	841.0	85.0	5.0	3.0	268.0	2.0	482.0	750.0	56.0	350.0	37.0	3.0	129.0	15.0	601.0	7.0	56.0	335.0	544.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__; s__
186818	10.0	68.0	4.0	664.0	323.0	394.0	477.0	209.0	23.0	35.0	225.0	942.0	72.0	0.0	70.0	1.0	17.0	384.0	15.0	223.0	18.0	1152.0	20.0	18.0	2.0	283.0	1.0	3290.0	685.0	71.0	361.0	659.0	5.0	20.0	6.0	1764.0	2.0	514.0	54.0	435.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__
186822	9.0	22.0	7.0	151.0	38.0	124.0	65.0	100.0	34.0	9.0	69.0	218.0	70.0	12.0	14.0	0.0	14.0	75.0	9.0	39.0	10.0	184.0	28.0	15.0	3.0	56.0	20.0	188.0	194.0	39.0	75.0	63.0	4.0	31.0	17.0	57.0	11.0	122.0	33.0	87.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__; s__
186824	3.0	2.0	1.0	19.0	1.0	2.0	6.0	38.0	6.0	0.0	12.0	16.0	7.0	4.0	10.0	0.0	1.0	29.0	2.0	0.0	0.0	48.0	4.0	0.0	2.0	20.0	0.0	67.0	1.0	7.0	2.0	0.0	0.0	12.0	1.0	6.0	3.0	0.0	11.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Thermoactinomycetaceae; g__; s__
1300	6997.0	7846.0	2641.0	47177.0	18314.0	68422.0	87395.0	4377.0	1020.0	1388.0	10002.0	34600.0	1599.0	728.0	4486.0	264.0	2015.0	20911.0	4405.0	6232.0	5881.0	32722.0	7897.0	4663.0	370.0	9453.0	1454.0	22560.0	38753.0	18771.0	33332.0	2627.0	3908.0	19449.0	722.0	45425.0	9349.0	1569.0	19088.0	15250.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__; s__
33958	903.0	660.0	94.0	7423.0	1363.0	10422.0	3937.0	2394.0	1435.0	191.0	1190.0	11164.0	1331.0	80.0	2288.0	78.0	1194.0	1838.0	618.0	847.0	270.0	13741.0	7249.0	863.0	206.0	1344.0	83.0	19416.0	6647.0	1597.0	4105.0	291.0	320.0	2662.0	263.0	5077.0	169.0	1710.0	1260.0	2609.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
186827	235.0	304.0	15.0	1384.0	213219.0	5538.0	1609.0	614.0	109.0	9.0	639.0	30539.0	137.0	12.0	225.0	6.0	93.0	567.0	124.0	16098.0	33.0	2510.0	146.0	59.0	20.0	220.0	15.0	2064.0	54606.0	198.0	2243.0	1685.0	6.0	363.0	6.0	1486.0	17.0	50337.0	602.0	199353.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__
