# Constructed from biom file
#OTU ID	CAMDA2019_03TXLrIna_1_annon.fastq_bracken	CAMDA2019_03TXLrIna_2_annon.fastq_bracken	CAMDA2019_1Vapy1lcu_1_annon.fastq_bracken	CAMDA2019_1Vapy1lcu_2_annon.fastq_bracken	CAMDA2019_42XlKWBJx_annon.fastq_bracken	CAMDA2019_4GiLTLyqL_1_annon.fastq_bracken	CAMDA2019_4GiLTLyqL_2_annon.fastq_bracken	CAMDA2019_5KtJjcn26_annon.fastq_bracken	CAMDA2019_6K2P8XNab_1_annon.fastq_bracken	CAMDA2019_6K2P8XNab_2_annon.fastq_bracken	CAMDA2019_7Il968vhk_annon.fastq_bracken	CAMDA2019_9kW8J4Ev5_annon.fastq_bracken	CAMDA2019_9UxNkBsUB_1_annon.fastq_bracken	CAMDA2019_9UxNkBsUB_2_annon.fastq_bracken	CAMDA2019_A4Tkn3dX9_1_annon.fastq_bracken	CAMDA2019_A4Tkn3dX9_2_annon.fastq_bracken	CAMDA2019_ajObxR7P1_1_annon.fastq_bracken	CAMDA2019_ajObxR7P1_2_annon.fastq_bracken	CAMDA2019_B6hDSOaff_1_annon.fastq_bracken	CAMDA2019_B6hDSOaff_2_annon.fastq_bracken	CAMDA2019_bAPBY3AHh_1_annon.fastq_bracken	CAMDA2019_bAPBY3AHh_2_annon.fastq_bracken	CAMDA2019_c1SjrQHf7_1_annon.fastq_bracken	CAMDA2019_c1SjrQHf7_2_annon.fastq_bracken	CAMDA2019_cA45yrbCp_1_annon.fastq_bracken	CAMDA2019_cA45yrbCp_2_annon.fastq_bracken	CAMDA2019_cKL7xX3EZ_1_annon.fastq_bracken	CAMDA2019_cKL7xX3EZ_2_annon.fastq_bracken	CAMDA2019_CL1lI9nin_1_annon.fastq_bracken	CAMDA2019_CL1lI9nin_2_annon.fastq_bracken	CAMDA2019_F7waXDwRV_1_annon.fastq_bracken	CAMDA2019_F7waXDwRV_2_annon.fastq_bracken	CAMDA2019_fDcwHrLnA_1_annon.fastq_bracken	CAMDA2019_fDcwHrLnA_2_annon.fastq_bracken	CAMDA2019_FjWGW2m0N_annon.fastq_bracken	CAMDA2019_gBzRKJUuM_annon.fastq_bracken	CAMDA2019_hATTKoyv0_1_annon.fastq_bracken	CAMDA2019_hATTKoyv0_2_annon.fastq_bracken	CAMDA2019_hPJCTIwqO_1_annon.fastq_bracken	CAMDA2019_hPJCTIwqO_2_annon.fastq_bracken	CAMDA2019_HRyMKBUym_1_annon.fastq_bracken	CAMDA2019_HRyMKBUym_2_annon.fastq_bracken	CAMDA2019_IxiSbR8Vi_1_annon.fastq_bracken	CAMDA2019_IxiSbR8Vi_2_annon.fastq_bracken	CAMDA2019_K1IvsMwZ0_1_annon.fastq_bracken	CAMDA2019_K1IvsMwZ0_2_annon.fastq_bracken	CAMDA2019_KqVcbm3UA_annon.fastq_bracken	CAMDA2019_KRyPpwwID_1_annon.fastq_bracken	CAMDA2019_KRyPpwwID_2_annon.fastq_bracken	CAMDA2019_lpQTWz3am_1_annon.fastq_bracken	CAMDA2019_lpQTWz3am_2_annon.fastq_bracken	CAMDA2019_LPVcbq3pE_annon.fastq_bracken	CAMDA2019_LWrSv4rYd_annon.fastq_bracken	CAMDA2019_m6hxFn1Sb_annon.fastq_bracken	CAMDA2019_MFF61azo4_1_annon.fastq_bracken	CAMDA2019_MFF61azo4_2_annon.fastq_bracken	CAMDA2019_MspIkAOzT_1_annon.fastq_bracken	CAMDA2019_MspIkAOzT_2_annon.fastq_bracken	CAMDA2019_OHdXt0n93_1_annon.fastq_bracken	CAMDA2019_OHdXt0n93_2_annon.fastq_bracken	CAMDA2019_OSU080x0L_1_annon.fastq_bracken	CAMDA2019_OSU080x0L_2_annon.fastq_bracken	CAMDA2019_PoTC9MGmE_1_annon.fastq_bracken	CAMDA2019_PoTC9MGmE_2_annon.fastq_bracken	CAMDA2019_PZBrtdqbc_1_annon.fastq_bracken	CAMDA2019_PZBrtdqbc_2_annon.fastq_bracken	CAMDA2019_QKhKiZiNe_annon.fastq_bracken	CAMDA2019_QNO6ArzjQ_1_annon.fastq_bracken	CAMDA2019_QNO6ArzjQ_2_annon.fastq_bracken	CAMDA2019_qSkX1R2Gz_1_annon.fastq_bracken	CAMDA2019_qSkX1R2Gz_2_annon.fastq_bracken	CAMDA2019_RDEZTuFJ0_1_annon.fastq_bracken	CAMDA2019_RDEZTuFJ0_2_annon.fastq_bracken	CAMDA2019_rridyqqZl_annon.fastq_bracken	CAMDA2019_S12fkE31f_1_annon.fastq_bracken	CAMDA2019_S12fkE31f_2_annon.fastq_bracken	CAMDA2019_Srryjh9fm_annon.fastq_bracken	CAMDA2019_SuTczAky8_annon.fastq_bracken	CAMDA2019_TLo8GTgZS_annon.fastq_bracken	CAMDA2019_tm5oSy4uY_annon.fastq_bracken	CAMDA2019_TxgbavT9X_annon.fastq_bracken	CAMDA2019_uZFjEK4hm_annon.fastq_bracken	CAMDA2019_V8PJQlOng_1_annon.fastq_bracken	CAMDA2019_V8PJQlOng_2_annon.fastq_bracken	CAMDA2019_w3hK8f0sn_annon.fastq_bracken	CAMDA2019_wJsZolv7O_1_annon.fastq_bracken	CAMDA2019_wJsZolv7O_2_annon.fastq_bracken	CAMDA2019_Xianr4bpE_1_annon.fastq_bracken	CAMDA2019_Xianr4bpE_2_annon.fastq_bracken	CAMDA2019_y3hl8NLXD_annon.fastq_bracken	CAMDA2019_ya8Lwujnu_1_annon.fastq_bracken	CAMDA2019_ya8Lwujnu_2_annon.fastq_bracken	CAMDA2019_yDYzpI6z0_1_annon.fastq_bracken	CAMDA2019_yDYzpI6z0_2_annon.fastq_bracken	CAMDA2019_YwEqI6j3T_1_annon.fastq_bracken	CAMDA2019_YwEqI6j3T_2_annon.fastq_bracken	CAMDA2019_Z6k4utsJA_1_annon.fastq_bracken	CAMDA2019_Z6k4utsJA_2_annon.fastq_bracken	CAMDA2019_zEyFbEnFu_1_annon.fastq_bracken	CAMDA2019_zEyFbEnFu_2_annon.fastq_bracken	taxonomy
332411	2.0	2.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	4.0	3.0	1.0	1.0	15.0	15.0	10.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	35.0	28.0	1.0	1.0	5.0	1.0	7.0	2.0	3.0	3.0	2.0	1.0	1.0	0.0	10.0	8.0	0.0	0.0	2.0	0.0	4.0	0.0	1.0	3.0	3.0	14.0	662.0	6.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	9.0	14.0	17.0	1.0	1.0	5.0	6.0	23.0	16.0	18.0	2.0	4.0	26.0	2.0	3.0	10.0	1.0	0.0	8.0	1.0	1.0	8.0	5.0	1.0	16.0	16.0	1.0	3.0	1.0	1.0	3.0	0.0	6.0	5.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Chromobacteriaceae; g__Aquitalea; s__magnusonii
1938604	1.0	0.0	2.0	3.0	3.0	0.0	0.0	8.0	4.0	4.0	3.0	3.0	0.0	0.0	8.0	7.0	4.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	6.0	61.0	55.0	4.0	3.0	5.0	2.0	1.0	3.0	8.0	4.0	1.0	0.0	6.0	7.0	10.0	5.0	1.0	0.0	6.0	7.0	6.0	0.0	0.0	9.0	3.0	5.0	4.0	4.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0	8.0	12.0	21.0	18.0	4.0	6.0	4.0	4.0	38.0	1.0	1.0	23.0	3.0	8.0	5.0	4.0	9.0	0.0	0.0	12.0	2.0	1.0	6.0	4.0	7.0	3.0	3.0	2.0	1.0	9.0	11.0	2.0	2.0	10.0	8.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Chromobacteriaceae; g__Aquaspirillum; s__sp. LM1
1134435	8.0	2.0	11.0	13.0	68.0	1.0	1.0	115.0	24.0	25.0	10.0	25.0	31.0	27.0	41.0	44.0	30.0	22.0	6.0	7.0	10.0	13.0	1.0	1.0	77.0	84.0	361.0	315.0	9.0	9.0	6.0	3.0	8.0	8.0	124.0	28.0	0.0	0.0	39.0	31.0	8.0	14.0	0.0	1.0	86.0	75.0	13.0	2.0	2.0	344.0	324.0	15.0	6.0	11.0	18.0	18.0	11.0	11.0	0.0	0.0	15.0	15.0	5.0	7.0	72.0	72.0	27.0	113.0	115.0	6.0	8.0	23.0	20.0	43.0	11.0	12.0	96.0	34.0	26.0	9.0	11.0	17.0	0.0	1.0	23.0	7.0	4.0	5.0	7.0	45.0	15.0	14.0	7.0	2.0	6.0	7.0	10.0	8.0	64.0	50.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Thauera; s__humireducens
85643	5.0	4.0	14.0	14.0	165.0	1.0	2.0	159.0	66.0	70.0	24.0	27.0	7.0	7.0	78.0	66.0	50.0	49.0	14.0	9.0	102.0	88.0	1.0	1.0	213.0	207.0	1498.0	1323.0	14.0	15.0	7.0	5.0	22.0	23.0	230.0	55.0	2.0	3.0	26.0	27.0	34.0	29.0	11.0	8.0	64.0	62.0	22.0	8.0	13.0	825.0	729.0	18.0	8.0	15.0	199.0	190.0	6.0	9.0	2.0	0.0	27.0	29.0	5.0	7.0	193.0	157.0	31.0	364.0	331.0	8.0	6.0	38.0	39.0	44.0	19.0	15.0	242.0	40.0	29.0	30.0	12.0	25.0	8.0	8.0	26.0	22.0	26.0	15.0	14.0	134.0	27.0	29.0	11.0	7.0	20.0	16.0	23.0	22.0	74.0	77.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Thauera; s__sp. MZ1T
2005884	2.0	4.0	8.0	5.0	53.0	1.0	1.0	28.0	18.0	17.0	29.0	14.0	56.0	46.0	50.0	48.0	14.0	16.0	4.0	3.0	45.0	38.0	3.0	2.0	28.0	26.0	147.0	144.0	27.0	26.0	13.0	12.0	14.0	18.0	51.0	11.0	0.0	0.0	8.0	9.0	8.0	11.0	3.0	1.0	13.0	9.0	12.0	5.0	0.0	150.0	137.0	22.0	11.0	22.0	28.0	25.0	2.0	1.0	2.0	0.0	17.0	16.0	15.0	13.0	40.0	34.0	35.0	70.0	56.0	14.0	12.0	12.0	12.0	13.0	0.0	2.0	55.0	23.0	32.0	13.0	26.0	33.0	5.0	4.0	32.0	9.0	7.0	17.0	17.0	28.0	8.0	10.0	17.0	15.0	2.0	1.0	15.0	14.0	30.0	24.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Thauera; s__sp. K11
96773	1.0	0.0	3.0	3.0	30.0	0.0	0.0	25.0	8.0	7.0	6.0	5.0	3.0	4.0	13.0	16.0	10.0	10.0	3.0	3.0	10.0	9.0	1.0	1.0	18.0	19.0	104.0	99.0	9.0	3.0	0.0	0.0	3.0	2.0	39.0	11.0	0.0	0.0	31.0	27.0	11.0	9.0	2.0	3.0	3.0	5.0	5.0	5.0	8.0	100.0	92.0	9.0	0.0	6.0	3.0	3.0	2.0	0.0	1.0	0.0	3.0	8.0	2.0	4.0	36.0	42.0	11.0	36.0	34.0	0.0	1.0	5.0	1.0	7.0	1.0	1.0	28.0	11.0	11.0	4.0	7.0	14.0	0.0	0.0	22.0	4.0	1.0	0.0	0.0	14.0	5.0	4.0	4.0	3.0	2.0	2.0	3.0	2.0	13.0	10.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Thauera; s__chlorobenzoica
59405	1.0	1.0	3.0	3.0	25.0	0.0	0.0	28.0	12.0	14.0	5.0	5.0	33.0	26.0	15.0	15.0	9.0	10.0	7.0	5.0	48.0	47.0	0.0	0.0	18.0	13.0	171.0	153.0	7.0	4.0	7.0	2.0	6.0	3.0	33.0	13.0	0.0	0.0	33.0	33.0	4.0	5.0	3.0	1.0	9.0	11.0	13.0	18.0	20.0	144.0	145.0	14.0	4.0	6.0	34.0	29.0	2.0	1.0	0.0	0.0	21.0	22.0	0.0	0.0	32.0	30.0	12.0	39.0	32.0	5.0	6.0	5.0	7.0	11.0	2.0	2.0	26.0	8.0	12.0	15.0	7.0	17.0	3.0	3.0	13.0	9.0	9.0	1.0	2.0	15.0	3.0	5.0	0.0	3.0	8.0	4.0	8.0	8.0	14.0	18.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Thauera; s__aromatica
2067960	2.0	0.0	2.0	3.0	11.0	0.0	0.0	4.0	11.0	9.0	8.0	9.0	34.0	32.0	10.0	6.0	4.0	0.0	1.0	2.0	9.0	12.0	0.0	0.0	3.0	4.0	25.0	21.0	9.0	9.0	5.0	8.0	7.0	12.0	15.0	7.0	1.0	0.0	7.0	9.0	13.0	9.0	1.0	0.0	1.0	1.0	15.0	5.0	5.0	15.0	16.0	10.0	2.0	6.0	4.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	4.0	15.0	14.0	28.0	14.0	11.0	7.0	10.0	2.0	2.0	5.0	0.0	0.0	9.0	11.0	16.0	12.0	7.0	25.0	0.0	0.0	11.0	2.0	2.0	8.0	10.0	3.0	1.0	0.0	3.0	4.0	3.0	0.0	10.0	8.0	4.0	5.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__sp. SY39
418699	2.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	8.0	5.0	1.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	5.0	2.0	16.0	15.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	10.0	12.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	15.0	8.0	5.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	6.0	3.0	0.0	0.0	2.0	4.0	7.0	3.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	8.0	3.0	4.0	6.0	4.0	3.0	1.0	1.0	5.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	3.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__olearius
198107	2.0	1.0	2.0	1.0	17.0	0.0	0.0	5.0	37.0	30.0	12.0	6.0	6.0	6.0	11.0	10.0	2.0	3.0	2.0	2.0	13.0	9.0	0.0	0.0	2.0	4.0	26.0	23.0	7.0	11.0	1.0	1.0	6.0	5.0	25.0	11.0	0.0	0.0	6.0	8.0	6.0	6.0	1.0	3.0	3.0	2.0	15.0	2.0	2.0	19.0	21.0	13.0	2.0	4.0	5.0	7.0	3.0	2.0	0.0	2.0	2.0	1.0	7.0	10.0	28.0	22.0	34.0	17.0	15.0	7.0	8.0	3.0	4.0	2.0	0.0	1.0	8.0	16.0	24.0	2.0	12.0	25.0	0.0	0.0	20.0	1.0	1.0	12.0	16.0	4.0	3.0	2.0	4.0	4.0	1.0	5.0	5.0	6.0	4.0	5.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__sp. CIB
41977	2.0	1.0	4.0	4.0	18.0	1.0	1.0	16.0	19.0	23.0	19.0	14.0	76.0	68.0	19.0	17.0	20.0	21.0	3.0	0.0	9.0	10.0	0.0	0.0	23.0	23.0	81.0	81.0	8.0	9.0	8.0	8.0	8.0	14.0	65.0	21.0	1.0	1.0	58.0	60.0	7.0	11.0	1.0	0.0	2.0	3.0	19.0	23.0	17.0	75.0	87.0	20.0	1.0	24.0	5.0	6.0	2.0	0.0	0.0	0.0	21.0	11.0	5.0	10.0	48.0	45.0	39.0	29.0	27.0	12.0	9.0	10.0	9.0	11.0	2.0	3.0	33.0	21.0	17.0	9.0	22.0	37.0	0.0	0.0	72.0	7.0	8.0	9.0	8.0	6.0	12.0	14.0	5.0	3.0	5.0	5.0	6.0	2.0	9.0	4.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__communis
748247	1.0	0.0	4.0	3.0	25.0	0.0	0.0	4.0	12.0	13.0	23.0	6.0	0.0	0.0	21.0	18.0	3.0	6.0	3.0	1.0	15.0	11.0	4.0	2.0	5.0	4.0	44.0	28.0	14.0	15.0	6.0	5.0	7.0	10.0	20.0	10.0	0.0	0.0	10.0	11.0	12.0	9.0	3.0	1.0	1.0	3.0	16.0	2.0	3.0	25.0	16.0	12.0	1.0	16.0	9.0	14.0	1.0	2.0	1.0	1.0	1.0	1.0	18.0	16.0	14.0	12.0	16.0	17.0	9.0	8.0	9.0	1.0	4.0	2.0	0.0	0.0	10.0	14.0	12.0	9.0	12.0	32.0	3.0	2.0	11.0	2.0	4.0	5.0	5.0	3.0	5.0	2.0	3.0	3.0	0.0	0.0	2.0	1.0	6.0	6.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__sp. KH32C
2080469	2.0	1.0	1.0	1.0	4.0	0.0	0.0	9.0	4.0	4.0	3.0	1.0	1.0	1.0	4.0	4.0	5.0	4.0	3.0	6.0	8.0	8.0	0.0	0.0	16.0	12.0	26.0	26.0	2.0	2.0	2.0	3.0	8.0	7.0	4.0	3.0	0.0	0.0	28.0	30.0	13.0	11.0	3.0	3.0	0.0	0.0	9.0	4.0	4.0	12.0	10.0	1.0	3.0	1.0	5.0	6.0	1.0	1.0	1.0	0.0	1.0	3.0	1.0	0.0	6.0	5.0	2.0	5.0	6.0	5.0	6.0	2.0	1.0	2.0	0.0	1.0	6.0	2.0	2.0	4.0	0.0	6.0	0.0	0.0	4.0	3.0	2.0	1.0	2.0	6.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	2.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__Zoogloeaceae bacteirum Par-f-2
146939	18.0	12.0	148.0	143.0	155.0	19.0	19.0	30.0	36.0	33.0	222.0	73.0	21.0	21.0	72.0	71.0	74.0	77.0	58.0	33.0	92.0	78.0	64.0	62.0	89.0	84.0	184.0	177.0	39.0	28.0	18.0	16.0	227.0	222.0	25.0	20.0	2.0	1.0	386.0	364.0	526.0	519.0	63.0	61.0	28.0	25.0	118.0	22.0	15.0	55.0	55.0	35.0	47.0	67.0	286.0	276.0	23.0	20.0	8.0	3.0	10.0	11.0	5.0	4.0	24.0	27.0	273.0	102.0	101.0	104.0	100.0	60.0	56.0	45.0	6.0	7.0	34.0	161.0	192.0	198.0	83.0	59.0	14.0	13.0	53.0	536.0	529.0	23.0	22.0	129.0	33.0	31.0	79.0	70.0	5.0	6.0	199.0	184.0	45.0	42.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azospira; s__oryzae
551760	1.0	1.0	1.0	0.0	24.0	0.0	0.0	2.0	16.0	22.0	12.0	8.0	1.0	2.0	13.0	12.0	8.0	8.0	4.0	3.0	14.0	14.0	1.0	0.0	9.0	8.0	21.0	28.0	19.0	15.0	6.0	5.0	7.0	10.0	57.0	23.0	0.0	0.0	16.0	15.0	7.0	6.0	1.0	1.0	0.0	2.0	19.0	2.0	0.0	49.0	51.0	21.0	2.0	12.0	6.0	5.0	2.0	2.0	1.0	0.0	3.0	3.0	11.0	7.0	42.0	39.0	35.0	12.0	15.0	8.0	5.0	7.0	5.0	1.0	0.0	1.0	15.0	67.0	8.0	24.0	23.0	29.0	1.0	1.0	24.0	2.0	0.0	4.0	4.0	6.0	3.0	3.0	4.0	3.0	10.0	10.0	6.0	5.0	4.0	3.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Aromatoleum; s__aromaticum
259537	4.0	3.0	4.0	6.0	26.0	0.0	0.0	2.0	8.0	14.0	20.0	13.0	3.0	2.0	17.0	20.0	7.0	5.0	1.0	3.0	33.0	25.0	0.0	0.0	9.0	12.0	115.0	109.0	6.0	8.0	9.0	7.0	14.0	15.0	31.0	15.0	1.0	0.0	2.0	2.0	10.0	10.0	1.0	0.0	5.0	5.0	12.0	4.0	0.0	28.0	25.0	16.0	1.0	14.0	14.0	16.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	19.0	19.0	32.0	15.0	19.0	3.0	3.0	12.0	8.0	27.0	2.0	3.0	18.0	21.0	17.0	20.0	14.0	18.0	0.0	0.0	25.0	6.0	8.0	4.0	4.0	11.0	10.0	10.0	5.0	4.0	0.0	0.0	5.0	5.0	6.0	6.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Azonexaceae; g__Dechloromonas; s__aromatica
2231055	1.0	1.0	4.0	4.0	21.0	0.0	0.0	3.0	9.0	10.0	8.0	2.0	1.0	0.0	8.0	2.0	2.0	3.0	5.0	1.0	12.0	11.0	2.0	2.0	7.0	5.0	63.0	53.0	8.0	1.0	1.0	1.0	4.0	3.0	15.0	3.0	0.0	0.0	6.0	1.0	7.0	6.0	2.0	0.0	2.0	1.0	6.0	1.0	1.0	11.0	11.0	8.0	0.0	10.0	8.0	6.0	1.0	1.0	1.0	0.0	3.0	0.0	1.0	1.0	11.0	12.0	9.0	14.0	12.0	6.0	1.0	3.0	1.0	4.0	1.0	1.0	8.0	10.0	12.0	7.0	4.0	8.0	0.0	0.0	6.0	6.0	4.0	2.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	3.0	1.0	4.0	5.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Azonexaceae; g__Dechloromonas; s__sp. HYN0024
915	3.0	1.0	3.0	3.0	6.0	0.0	0.0	8.0	1.0	1.0	2.0	4.0	1.0	0.0	14.0	15.0	5.0	5.0	1.0	0.0	6.0	4.0	3.0	1.0	6.0	3.0	16.0	14.0	1.0	1.0	6.0	7.0	16.0	15.0	4.0	2.0	0.0	0.0	9.0	8.0	9.0	7.0	0.0	1.0	0.0	0.0	3.0	17.0	14.0	4.0	3.0	5.0	5.0	1.0	5.0	6.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	13.0	7.0	3.0	8.0	6.0	7.0	7.0	3.0	3.0	1.0	0.0	2.0	17.0	2.0	6.0	4.0	1.0	2.0	1.0	2.0	8.0	2.0	2.0	46.0	43.0	5.0	4.0	4.0	6.0	3.0	2.0	0.0	11.0	9.0	3.0	2.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosomonas; s__europaea
44577	2.0	2.0	2.0	2.0	5.0	0.0	0.0	0.0	13.0	12.0	4.0	10.0	1.0	1.0	0.0	0.0	2.0	2.0	13.0	13.0	10.0	13.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	65.0	28.0	0.0	0.0	1.0	2.0	7.0	4.0	0.0	0.0	3.0	2.0	4.0	2.0	0.0	40.0	40.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	0.0	0.0	44.0	42.0	36.0	4.0	2.0	55.0	56.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	3.0	3.0	2.0	0.0	0.0	7.0	5.0	5.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	9.0	3.0	2.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosomonas; s__ureae
153948	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	14.0	15.0	11.0	10.0	4.0	3.0	1.0	1.0	1.0	2.0	2.0	5.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	2.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosomonas; s__sp. AL212
44574	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	3.0	3.0	2.0	2.0	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	6.0	4.0	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	4.0	2.0	4.0	4.0	0.0	1.0	1.0	2.0	4.0	1.0	1.0	9.0	1.0	1.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0	2.0	1.0	7.0	8.0	0.0	0.0	2.0	2.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosomonas; s__communis
1231	1.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	5.0	4.0	2.0	5.0	3.0	3.0	2.0	2.0	7.0	7.0	2.0	3.0	14.0	14.0	0.0	0.0	1.0	1.0	17.0	22.0	0.0	1.0	0.0	0.0	0.0	0.0	40.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0	7.0	5.0	1.0	1.0	7.0	3.0	4.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	2.0	161.0	149.0	2.0	34.0	32.0	1.0	2.0	7.0	6.0	7.0	4.0	3.0	25.0	3.0	1.0	0.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	0.0	2.0	2.0	6.0	7.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosospira; s__multiformis
1842540	6.0	0.0	3.0	6.0	85.0	2.0	1.0	2.0	53.0	40.0	29.0	22.0	1.0	0.0	14.0	20.0	4.0	2.0	6.0	4.0	13.0	10.0	2.0	0.0	13.0	11.0	51.0	30.0	17.0	13.0	9.0	7.0	19.0	26.0	114.0	24.0	0.0	1.0	12.0	10.0	25.0	19.0	6.0	6.0	3.0	2.0	23.0	7.0	11.0	317.0	295.0	20.0	2.0	67.0	11.0	10.0	2.0	1.0	1.0	0.0	78.0	64.0	8.0	4.0	131.0	115.0	187.0	20.0	16.0	17.0	17.0	7.0	4.0	11.0	5.0	3.0	15.0	98.0	144.0	151.0	13.0	29.0	2.0	2.0	214.0	12.0	9.0	15.0	13.0	7.0	1.0	1.0	7.0	3.0	1.0	3.0	19.0	23.0	6.0	3.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Sterolibacteriaceae; g__Methyloversatilis; s__sp. RAC08
