# Constructed from biom file
#OTU ID	CAMDA2019_03TXLrIna_1_annon.fastq_bracken	CAMDA2019_03TXLrIna_2_annon.fastq_bracken	CAMDA2019_1Vapy1lcu_1_annon.fastq_bracken	CAMDA2019_1Vapy1lcu_2_annon.fastq_bracken	CAMDA2019_42XlKWBJx_annon.fastq_bracken	CAMDA2019_4GiLTLyqL_1_annon.fastq_bracken	CAMDA2019_4GiLTLyqL_2_annon.fastq_bracken	CAMDA2019_5KtJjcn26_annon.fastq_bracken	CAMDA2019_6K2P8XNab_1_annon.fastq_bracken	CAMDA2019_6K2P8XNab_2_annon.fastq_bracken	CAMDA2019_7Il968vhk_annon.fastq_bracken	CAMDA2019_9kW8J4Ev5_annon.fastq_bracken	CAMDA2019_9UxNkBsUB_1_annon.fastq_bracken	CAMDA2019_9UxNkBsUB_2_annon.fastq_bracken	CAMDA2019_A4Tkn3dX9_1_annon.fastq_bracken	CAMDA2019_A4Tkn3dX9_2_annon.fastq_bracken	CAMDA2019_ajObxR7P1_1_annon.fastq_bracken	CAMDA2019_ajObxR7P1_2_annon.fastq_bracken	CAMDA2019_B6hDSOaff_1_annon.fastq_bracken	CAMDA2019_B6hDSOaff_2_annon.fastq_bracken	CAMDA2019_bAPBY3AHh_1_annon.fastq_bracken	CAMDA2019_bAPBY3AHh_2_annon.fastq_bracken	CAMDA2019_c1SjrQHf7_1_annon.fastq_bracken	CAMDA2019_c1SjrQHf7_2_annon.fastq_bracken	CAMDA2019_cA45yrbCp_1_annon.fastq_bracken	CAMDA2019_cA45yrbCp_2_annon.fastq_bracken	CAMDA2019_cKL7xX3EZ_1_annon.fastq_bracken	CAMDA2019_cKL7xX3EZ_2_annon.fastq_bracken	CAMDA2019_CL1lI9nin_1_annon.fastq_bracken	CAMDA2019_CL1lI9nin_2_annon.fastq_bracken	CAMDA2019_F7waXDwRV_1_annon.fastq_bracken	CAMDA2019_F7waXDwRV_2_annon.fastq_bracken	CAMDA2019_fDcwHrLnA_1_annon.fastq_bracken	CAMDA2019_fDcwHrLnA_2_annon.fastq_bracken	CAMDA2019_FjWGW2m0N_annon.fastq_bracken	CAMDA2019_gBzRKJUuM_annon.fastq_bracken	CAMDA2019_hATTKoyv0_1_annon.fastq_bracken	CAMDA2019_hATTKoyv0_2_annon.fastq_bracken	CAMDA2019_hPJCTIwqO_1_annon.fastq_bracken	CAMDA2019_hPJCTIwqO_2_annon.fastq_bracken	CAMDA2019_HRyMKBUym_1_annon.fastq_bracken	CAMDA2019_HRyMKBUym_2_annon.fastq_bracken	CAMDA2019_IxiSbR8Vi_1_annon.fastq_bracken	CAMDA2019_IxiSbR8Vi_2_annon.fastq_bracken	CAMDA2019_K1IvsMwZ0_1_annon.fastq_bracken	CAMDA2019_K1IvsMwZ0_2_annon.fastq_bracken	CAMDA2019_KqVcbm3UA_annon.fastq_bracken	CAMDA2019_KRyPpwwID_1_annon.fastq_bracken	CAMDA2019_KRyPpwwID_2_annon.fastq_bracken	CAMDA2019_lpQTWz3am_1_annon.fastq_bracken	CAMDA2019_lpQTWz3am_2_annon.fastq_bracken	CAMDA2019_LPVcbq3pE_annon.fastq_bracken	CAMDA2019_LWrSv4rYd_annon.fastq_bracken	CAMDA2019_m6hxFn1Sb_annon.fastq_bracken	CAMDA2019_MFF61azo4_1_annon.fastq_bracken	CAMDA2019_MFF61azo4_2_annon.fastq_bracken	CAMDA2019_MspIkAOzT_1_annon.fastq_bracken	CAMDA2019_MspIkAOzT_2_annon.fastq_bracken	CAMDA2019_OHdXt0n93_1_annon.fastq_bracken	CAMDA2019_OHdXt0n93_2_annon.fastq_bracken	CAMDA2019_OSU080x0L_1_annon.fastq_bracken	CAMDA2019_OSU080x0L_2_annon.fastq_bracken	CAMDA2019_PoTC9MGmE_1_annon.fastq_bracken	CAMDA2019_PoTC9MGmE_2_annon.fastq_bracken	CAMDA2019_PZBrtdqbc_1_annon.fastq_bracken	CAMDA2019_PZBrtdqbc_2_annon.fastq_bracken	CAMDA2019_QKhKiZiNe_annon.fastq_bracken	CAMDA2019_QNO6ArzjQ_1_annon.fastq_bracken	CAMDA2019_QNO6ArzjQ_2_annon.fastq_bracken	CAMDA2019_qSkX1R2Gz_1_annon.fastq_bracken	CAMDA2019_qSkX1R2Gz_2_annon.fastq_bracken	CAMDA2019_RDEZTuFJ0_1_annon.fastq_bracken	CAMDA2019_RDEZTuFJ0_2_annon.fastq_bracken	CAMDA2019_rridyqqZl_annon.fastq_bracken	CAMDA2019_S12fkE31f_1_annon.fastq_bracken	CAMDA2019_S12fkE31f_2_annon.fastq_bracken	CAMDA2019_Srryjh9fm_annon.fastq_bracken	CAMDA2019_SuTczAky8_annon.fastq_bracken	CAMDA2019_TLo8GTgZS_annon.fastq_bracken	CAMDA2019_tm5oSy4uY_annon.fastq_bracken	CAMDA2019_TxgbavT9X_annon.fastq_bracken	CAMDA2019_uZFjEK4hm_annon.fastq_bracken	CAMDA2019_V8PJQlOng_1_annon.fastq_bracken	CAMDA2019_V8PJQlOng_2_annon.fastq_bracken	CAMDA2019_w3hK8f0sn_annon.fastq_bracken	CAMDA2019_wJsZolv7O_1_annon.fastq_bracken	CAMDA2019_wJsZolv7O_2_annon.fastq_bracken	CAMDA2019_Xianr4bpE_1_annon.fastq_bracken	CAMDA2019_Xianr4bpE_2_annon.fastq_bracken	CAMDA2019_y3hl8NLXD_annon.fastq_bracken	CAMDA2019_ya8Lwujnu_1_annon.fastq_bracken	CAMDA2019_ya8Lwujnu_2_annon.fastq_bracken	CAMDA2019_yDYzpI6z0_1_annon.fastq_bracken	CAMDA2019_yDYzpI6z0_2_annon.fastq_bracken	CAMDA2019_YwEqI6j3T_1_annon.fastq_bracken	CAMDA2019_YwEqI6j3T_2_annon.fastq_bracken	CAMDA2019_Z6k4utsJA_1_annon.fastq_bracken	CAMDA2019_Z6k4utsJA_2_annon.fastq_bracken	CAMDA2019_zEyFbEnFu_1_annon.fastq_bracken	CAMDA2019_zEyFbEnFu_2_annon.fastq_bracken	taxonomy
186814	1.0	1.0	0.0	0.0	22.0	0.0	0.0	0.0	4.0	2.0	22.0	0.0	1.0	1.0	2.0	0.0	3.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	10.0	9.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	6.0	0.0	0.0	3.0	6.0	13.0	2.0	11.0	0.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	1.0	1.0	4.0	6.0	12.0	5.0	7.0	3.0	2.0	2.0	3.0	20.0	0.0	0.0	3.0	53.0	15.0	22.0	21.0	12.0	1.0	0.0	33.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacteraceae; g__; s__
1570339	442.0	507.0	364.0	346.0	4335.0	47.0	47.0	236.0	1591.0	1535.0	10814.0	218.0	1774.0	1691.0	167.0	158.0	5840.0	5614.0	157.0	153.0	13.0	11.0	17.0	17.0	199.0	192.0	1269.0	1227.0	30.0	24.0	13.0	6.0	160.0	150.0	303.0	2718.0	6.0	6.0	86.0	81.0	489.0	482.0	175.0	168.0	449.0	439.0	977.0	274.0	257.0	2504.0	2379.0	2411.0	155.0	7284.0	177.0	173.0	77.0	73.0	20.0	2.0	639.0	642.0	20.0	6.0	1318.0	1254.0	6477.0	3242.0	3105.0	344.0	345.0	1849.0	1814.0	2263.0	172.0	164.0	388.0	4841.0	18514.0	57785.0	1819.0	9867.0	8.0	7.0	6472.0	231.0	224.0	21.0	25.0	333.0	2879.0	2782.0	14.0	8.0	105.0	92.0	306.0	302.0	1216.0	1151.0	k__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__; s__
31977	398.0	448.0	370.0	366.0	2460.0	181.0	178.0	469.0	4506.0	4239.0	3834.0	1168.0	1844.0	1785.0	3548.0	3513.0	6183.0	6013.0	132.0	120.0	34.0	31.0	62.0	57.0	1029.0	966.0	2105.0	2030.0	120.0	116.0	13.0	9.0	143.0	137.0	1477.0	24969.0	11.0	9.0	120.0	115.0	788.0	762.0	500.0	477.0	431.0	422.0	775.0	558.0	531.0	2785.0	2728.0	1700.0	1036.0	3995.0	389.0	376.0	442.0	433.0	17.0	4.0	813.0	790.0	12.0	5.0	1381.0	1349.0	2324.0	3507.0	3415.0	460.0	439.0	3241.0	3102.0	4030.0	285.0	275.0	449.0	4099.0	8934.0	6267.0	1189.0	2359.0	129.0	137.0	3687.0	1220.0	1182.0	28.0	21.0	504.0	3414.0	3363.0	673.0	634.0	96.0	90.0	1040.0	1030.0	2139.0	2029.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__; s__
1843491	37.0	38.0	105.0	107.0	297.0	40.0	38.0	83.0	234.0	227.0	225.0	219.0	67.0	63.0	636.0	631.0	494.0	451.0	21.0	17.0	10.0	6.0	11.0	10.0	81.0	77.0	311.0	273.0	20.0	18.0	6.0	4.0	41.0	35.0	439.0	1865.0	2.0	1.0	25.0	25.0	247.0	236.0	119.0	114.0	51.0	50.0	85.0	169.0	155.0	432.0	415.0	121.0	472.0	189.0	83.0	80.0	92.0	90.0	8.0	0.0	84.0	76.0	9.0	2.0	405.0	406.0	200.0	454.0	431.0	68.0	71.0	420.0	408.0	345.0	20.0	19.0	42.0	160.0	294.0	149.0	121.0	135.0	11.0	6.0	292.0	138.0	148.0	2.0	3.0	83.0	331.0	323.0	32.0	27.0	9.0	7.0	212.0	202.0	198.0	171.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__; s__
909930	1.0	1.0	13.0	13.0	10.0	3.0	3.0	1.0	12.0	9.0	21.0	7.0	20.0	19.0	34.0	30.0	36.0	34.0	2.0	3.0	2.0	2.0	2.0	1.0	4.0	4.0	40.0	39.0	4.0	4.0	2.0	0.0	21.0	19.0	50.0	16.0	0.0	0.0	3.0	4.0	55.0	53.0	6.0	3.0	4.0	6.0	16.0	2.0	2.0	28.0	31.0	23.0	3.0	6.0	3.0	3.0	85.0	84.0	0.0	0.0	6.0	4.0	1.0	1.0	31.0	28.0	27.0	35.0	32.0	14.0	15.0	8.0	7.0	27.0	2.0	2.0	17.0	36.0	45.0	20.0	68.0	13.0	0.0	0.0	19198.0	7.0	7.0	4.0	2.0	2.0	18.0	16.0	2.0	2.0	2.0	2.0	22.0	22.0	86.0	81.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__; s__
128827	8.0	10.0	24.0	21.0	69.0	2.0	2.0	10.0	381.0	362.0	135.0	184.0	18.0	21.0	21.0	21.0	52.0	54.0	29.0	22.0	34.0	35.0	5.0	4.0	28.0	28.0	317.0	304.0	7.0	7.0	1.0	0.0	102.0	95.0	1002.0	506.0	1.0	1.0	9.0	10.0	36.0	32.0	5.0	4.0	18.0	21.0	26.0	6.0	8.0	593.0	569.0	68.0	14.0	129.0	11.0	10.0	3.0	2.0	2.0	1.0	49.0	44.0	0.0	2.0	686.0	703.0	198.0	129.0	126.0	9.0	10.0	55.0	55.0	168.0	5.0	3.0	91.0	199.0	186.0	331.0	145.0	205.0	1.0	1.0	8348.0	9.0	11.0	2.0	1.0	26.0	48.0	44.0	4.0	1.0	14.0	13.0	33.0	30.0	71.0	67.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
183710	1487.0	731.0	4157.0	3696.0	10479.0	333.0	274.0	6147.0	2969.0	2703.0	9170.0	9728.0	1151.0	1102.0	61074.0	59253.0	3276.0	3017.0	2006.0	1777.0	11639.0	10930.0	12267.0	11725.0	5085.0	4891.0	18688.0	17242.0	10030.0	9254.0	498.0	396.0	5174.0	4778.0	11455.0	5404.0	219.0	188.0	849.0	767.0	8286.0	7802.0	541.0	512.0	2516.0	2389.0	26569.0	10656.0	10091.0	7780.0	7171.0	23062.0	6844.0	5962.0	2324.0	2197.0	4143.0	3979.0	869.0	259.0	609.0	545.0	476.0	149.0	6821.0	6277.0	13450.0	11188.0	10406.0	3569.0	3369.0	6115.0	5631.0	7571.0	1547.0	1432.0	8150.0	16455.0	15083.0	13548.0	36118.0	7529.0	1986.0	1910.0	3872.0	1411.0	1324.0	657.0	511.0	35877.0	4499.0	4231.0	7466.0	6714.0	1448.0	1346.0	4227.0	3924.0	12492.0	11201.0	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__; s__
332247	22.0	35.0	12.0	12.0	61.0	1.0	1.0	7.0	3.0	7.0	30.0	14.0	4.0	3.0	279.0	247.0	14.0	15.0	40.0	32.0	42.0	46.0	4.0	3.0	11.0	13.0	69.0	56.0	67.0	66.0	1.0	1.0	23.0	18.0	40.0	10.0	1.0	3.0	9.0	8.0	62.0	67.0	83.0	83.0	3.0	7.0	10.0	1.0	1.0	24.0	22.0	18.0	28.0	22.0	11.0	15.0	67.0	67.0	2.0	0.0	0.0	1.0	5.0	3.0	17.0	14.0	115.0	135.0	121.0	38.0	45.0	18.0	13.0	43.0	2.0	1.0	35.0	43.0	34.0	159.0	40.0	35.0	8.0	6.0	20.0	37.0	34.0	1.0	5.0	5.0	17.0	13.0	104.0	84.0	2.0	3.0	27.0	18.0	32.0	27.0	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__; s__
188786	28.0	18.0	164.0	150.0	337.0	5.0	6.0	15.0	36.0	33.0	200.0	31.0	22.0	17.0	123.0	120.0	108.0	105.0	34.0	30.0	46.0	46.0	13.0	15.0	55.0	55.0	52.0	49.0	64.0	61.0	17.0	16.0	353.0	348.0	38.0	92.0	10.0	10.0	31.0	34.0	399.0	374.0	573.0	548.0	2.0	5.0	60.0	17.0	12.0	50.0	48.0	98.0	41.0	310.0	223.0	205.0	35.0	31.0	7.0	3.0	6.0	6.0	22.0	14.0	35.0	35.0	288.0	58.0	56.0	56.0	62.0	48.0	47.0	36.0	4.0	3.0	21.0	208.0	233.0	858.0	66.0	140.0	19.0	15.0	159.0	132.0	132.0	26.0	32.0	62.0	42.0	42.0	54.0	50.0	2.0	1.0	117.0	110.0	30.0	27.0	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__; s__
1890528	321.0	284.0	20.0	13.0	11.0	81.0	83.0	6.0	3.0	3.0	12.0	6.0	757.0	738.0	25749.0	25116.0	2049.0	1947.0	27.0	33.0	8.0	8.0	112.0	107.0	113.0	111.0	19939.0	18977.0	55.0	54.0	102.0	96.0	0.0	1.0	17.0	8.0	44.0	46.0	0.0	0.0	2.0	1.0	0.0	0.0	1072.0	1025.0	7.0	0.0	0.0	8.0	8.0	18.0	2027.0	17.0	9.0	7.0	3520.0	3392.0	49.0	30.0	3.0	4.0	151.0	132.0	8.0	7.0	16.0	39712.0	38260.0	9.0	9.0	2347.0	2242.0	7239.0	2171.0	2024.0	7123.0	5.0	10.0	15.0	8.0	15.0	244.0	225.0	3.0	3.0	5.0	22.0	20.0	21.0	3317.0	3215.0	349.0	345.0	547.0	518.0	6.0	9.0	6815.0	6421.0	k__Bacteria; p__Cyanobacteria; c__; o__Chroococcidiopsidales; f__Chroococcidiopsidaceae; g__; s__
1185	163.0	184.0	31.0	27.0	248.0	24.0	13.0	1.0	7.0	5.0	76.0	16.0	32.0	32.0	4177.0	3993.0	103.0	87.0	80.0	70.0	39.0	28.0	123.0	118.0	4.0	6.0	658.0	634.0	213.0	206.0	17.0	13.0	3.0	2.0	50.0	2.0	63.0	76.0	6.0	4.0	10.0	9.0	1.0	1.0	52.0	45.0	22.0	4.0	3.0	25.0	20.0	43.0	67.0	34.0	85.0	63.0	435.0	423.0	26.0	26.0	6.0	7.0	38.0	53.0	15.0	10.0	466.0	1042.0	946.0	55.0	61.0	141.0	129.0	931.0	71.0	51.0	299.0	59.0	87.0	113.0	31.0	59.0	131.0	115.0	41.0	20.0	24.0	34.0	28.0	4.0	232.0	230.0	225.0	202.0	50.0	45.0	35.0	25.0	539.0	531.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Rivulariaceae; g__; s__
1162	54.0	55.0	71.0	72.0	2359.0	6.0	2.0	11.0	16.0	12.0	252.0	48.0	24.0	24.0	1343.0	1303.0	91.0	79.0	453.0	419.0	138.0	132.0	85.0	78.0	57.0	50.0	546.0	510.0	766.0	720.0	41.0	40.0	24.0	21.0	397.0	34.0	114.0	90.0	13.0	14.0	53.0	42.0	10.0	10.0	91.0	84.0	134.0	5.0	5.0	160.0	145.0	216.0	100.0	203.0	625.0	558.0	233.0	211.0	21.0	14.0	4.0	2.0	18.0	18.0	76.0	72.0	379.0	1856.0	1710.0	144.0	130.0	74.0	68.0	504.0	194.0	168.0	424.0	293.0	262.0	343.0	98.0	478.0	70.0	63.0	90.0	78.0	81.0	9.0	7.0	23.0	171.0	158.0	462.0	401.0	37.0	35.0	278.0	270.0	204.0	183.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Nostocaceae; g__; s__
1182	13.0	19.0	10.0	10.0	76.0	3.0	2.0	2.0	4.0	1.0	21.0	15.0	75.0	71.0	970.0	958.0	1129.0	1069.0	36.0	20.0	27.0	22.0	140.0	139.0	6.0	5.0	375.0	359.0	107.0	93.0	46.0	38.0	8.0	7.0	23.0	3.0	93.0	85.0	4.0	4.0	7.0	9.0	2.0	1.0	101.0	89.0	7.0	1.0	1.0	11.0	10.0	8.0	32.0	20.0	18.0	19.0	82.0	84.0	22.0	20.0	1.0	2.0	15.0	9.0	2.0	2.0	39.0	3917.0	3679.0	24.0	14.0	87.0	79.0	649.0	185.0	180.0	403.0	17.0	31.0	35.0	4.0	18.0	104.0	113.0	3.0	7.0	7.0	3.0	3.0	1.0	422.0	403.0	127.0	122.0	32.0	31.0	9.0	13.0	399.0	360.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Scytonemataceae; g__; s__
1892263	5.0	5.0	4.0	4.0	29.0	1.0	1.0	0.0	1.0	1.0	12.0	2.0	4.0	1.0	136.0	117.0	8.0	8.0	4.0	5.0	2.0	4.0	6.0	8.0	0.0	1.0	28.0	24.0	28.0	19.0	4.0	2.0	0.0	0.0	3.0	1.0	4.0	8.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	6.0	3.0	0.0	0.0	4.0	2.0	3.0	8.0	3.0	3.0	7.0	12.0	18.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	17.0	114.0	98.0	4.0	5.0	3.0	2.0	20.0	10.0	9.0	17.0	9.0	10.0	9.0	4.0	9.0	8.0	7.0	7.0	6.0	4.0	0.0	0.0	2.0	10.0	10.0	21.0	15.0	2.0	1.0	4.0	2.0	15.0	15.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Hapalosiphonaceae; g__; s__
1892259	1.0	1.0	2.0	3.0	45.0	1.0	0.0	0.0	1.0	2.0	15.0	3.0	0.0	1.0	76.0	88.0	2.0	1.0	7.0	4.0	4.0	3.0	3.0	6.0	5.0	4.0	30.0	23.0	23.0	20.0	0.0	3.0	1.0	1.0	6.0	2.0	6.0	8.0	2.0	1.0	0.0	2.0	0.0	0.0	7.0	7.0	3.0	0.0	1.0	2.0	2.0	10.0	3.0	9.0	21.0	13.0	14.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	22.0	138.0	110.0	1.0	5.0	5.0	3.0	66.0	5.0	7.0	34.0	17.0	16.0	16.0	4.0	10.0	1.0	3.0	8.0	7.0	5.0	3.0	5.0	0.0	7.0	4.0	19.0	9.0	1.0	4.0	1.0	0.0	11.0	12.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Aphanizomenonaceae; g__; s__
1892254	17.0	10.0	150.0	134.0	346.0	2.0	0.0	26.0	668.0	612.0	370.0	207.0	33.0	29.0	687.0	683.0	93.0	84.0	816.0	763.0	1026.0	973.0	7.0	3.0	221.0	207.0	846.0	777.0	1604.0	1539.0	8.0	6.0	77.0	74.0	2531.0	393.0	1.0	1.0	233.0	221.0	201.0	192.0	14.0	14.0	180.0	165.0	169.0	33.0	32.0	3641.0	3419.0	108.0	14.0	114.0	1511.0	1426.0	52.0	55.0	14.0	7.0	190.0	179.0	9.0	5.0	783.0	749.0	119.0	520.0	486.0	328.0	305.0	102.0	100.0	236.0	70.0	72.0	541.0	414.0	460.0	438.0	398.0	200.0	5.0	5.0	39.0	185.0	167.0	4.0	4.0	32.0	64.0	65.0	17.0	15.0	41.0	34.0	228.0	200.0	276.0	248.0	k__Bacteria; p__Cyanobacteria; c__; o__Oscillatoriales; f__Oscillatoriaceae; g__; s__
1892252	17.0	8.0	13.0	10.0	23.0	3.0	3.0	6.0	32.0	21.0	25.0	0.0	147.0	146.0	506.0	490.0	76.0	72.0	13.0	13.0	5.0	4.0	10.0	10.0	62.0	69.0	1335.0	1246.0	28.0	31.0	6.0	6.0	6.0	4.0	102.0	59.0	2.0	1.0	1.0	1.0	15.0	15.0	0.0	0.0	101.0	89.0	32.0	0.0	0.0	26.0	23.0	110.0	2.0	20.0	15.0	12.0	30.0	28.0	3.0	2.0	11.0	12.0	2.0	5.0	25.0	25.0	795.0	672.0	605.0	5.0	3.0	52.0	45.0	160.0	43.0	38.0	744.0	56.0	65.0	32.0	995.0	26.0	6.0	5.0	16183.0	17.0	20.0	6.0	6.0	9.0	36.0	42.0	19.0	16.0	119.0	116.0	10.0	11.0	505.0	461.0	k__Bacteria; p__Cyanobacteria; c__; o__Oscillatoriales; f__Microcoleaceae; g__; s__
1892255	1.0	1.0	7.0	4.0	21.0	0.0	0.0	1.0	0.0	0.0	16.0	3.0	0.0	2.0	54.0	46.0	0.0	0.0	53.0	48.0	26.0	23.0	5.0	5.0	9.0	8.0	21.0	25.0	36.0	42.0	1.0	1.0	0.0	1.0	11.0	1.0	0.0	0.0	2.0	1.0	9.0	8.0	1.0	0.0	2.0	2.0	3.0	0.0	0.0	5.0	6.0	7.0	3.0	4.0	27.0	22.0	12.0	15.0	0.0	2.0	1.0	0.0	5.0	4.0	3.0	3.0	14.0	72.0	51.0	49.0	49.0	9.0	6.0	16.0	1.0	1.0	16.0	11.0	7.0	15.0	5.0	12.0	0.0	0.0	4.0	6.0	4.0	0.0	0.0	1.0	2.0	4.0	15.0	10.0	1.0	3.0	1.0	3.0	6.0	6.0	k__Bacteria; p__Cyanobacteria; c__; o__Oscillatoriales; f__Gomontiellaceae; g__; s__
1892249	1.0	0.0	1.0	2.0	7.0	1.0	0.0	2.0	1.0	0.0	7.0	1.0	1.0	0.0	64.0	59.0	3.0	4.0	4.0	2.0	5.0	6.0	1.0	2.0	0.0	2.0	16.0	7.0	12.0	9.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	1.0	2.0	0.0	0.0	1.0	2.0	1.0	5.0	1.0	3.0	3.0	9.0	3.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0	4.0	15.0	62.0	62.0	1.0	1.0	6.0	3.0	12.0	3.0	1.0	8.0	7.0	27.0	9.0	8.0	13.0	1.0	5.0	12.0	0.0	1.0	0.0	0.0	1.0	31.0	31.0	7.0	11.0	2.0	2.0	2.0	3.0	8.0	7.0	k__Bacteria; p__Cyanobacteria; c__; o__Oscillatoriales; f__Cyanothecaceae; g__; s__
1890464	6.0	8.0	2.0	5.0	46.0	9.0	9.0	10.0	5.0	5.0	24.0	10.0	22.0	17.0	711.0	700.0	59.0	52.0	26.0	24.0	22.0	26.0	18.0	13.0	133.0	129.0	531.0	513.0	76.0	56.0	2.0	7.0	3.0	3.0	26.0	14.0	4.0	3.0	3.0	2.0	8.0	3.0	2.0	0.0	34.0	27.0	4.0	1.0	0.0	25.0	19.0	11.0	54.0	16.0	3.0	4.0	71.0	67.0	3.0	0.0	1.0	0.0	1.0	4.0	18.0	17.0	33.0	685.0	642.0	10.0	15.0	46.0	42.0	244.0	56.0	57.0	187.0	37.0	29.0	23.0	9.0	23.0	17.0	20.0	13.0	10.0	8.0	5.0	3.0	33.0	179.0	185.0	23.0	25.0	20.0	19.0	24.0	20.0	264.0	244.0	k__Bacteria; p__Cyanobacteria; c__; o__Chroococcales; f__Chroococcaceae; g__; s__
1890426	9.0	8.0	6.0	4.0	37.0	14.0	10.0	23.0	10.0	6.0	31.0	11.0	55.0	49.0	88.0	87.0	996.0	958.0	4.0	6.0	19.0	14.0	1.0	3.0	35.0	32.0	51.0	58.0	25.0	22.0	7.0	12.0	9.0	5.0	33.0	4.0	1.0	1.0	6.0	5.0	17.0	25.0	5.0	7.0	15.0	14.0	24.0	6.0	5.0	22.0	23.0	17.0	8.0	34.0	7.0	10.0	16.0	18.0	3.0	2.0	4.0	3.0	10.0	8.0	18.0	20.0	49.0	108.0	108.0	9.0	4.0	10.0	13.0	41.0	6.0	4.0	34.0	42.0	39.0	30.0	39.0	66.0	4.0	5.0	50.0	5.0	4.0	9.0	4.0	23.0	33.0	29.0	15.0	13.0	9.0	8.0	16.0	14.0	15.0	13.0	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Synechococcaceae; g__; s__
1890438	2.0	5.0	21.0	22.0	32.0	3.0	2.0	5.0	2.0	1.0	15.0	12.0	13.0	10.0	1254.0	1173.0	19.0	21.0	9.0	15.0	63.0	60.0	20.0	18.0	5.0	3.0	125.0	103.0	23.0	20.0	8.0	6.0	1.0	1.0	7.0	5.0	5.0	5.0	3.0	4.0	13.0	7.0	0.0	0.0	31.0	29.0	3.0	0.0	0.0	8.0	5.0	11.0	25.0	11.0	4.0	3.0	59.0	50.0	2.0	1.0	2.0	0.0	4.0	4.0	113.0	114.0	30.0	684.0	641.0	21.0	19.0	24.0	20.0	119.0	14.0	14.0	116.0	12.0	10.0	22.0	8.0	57.0	171.0	170.0	14.0	4.0	2.0	4.0	4.0	2.0	26.0	22.0	11.0	10.0	12.0	7.0	71.0	69.0	123.0	121.0	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Leptolyngbyaceae; g__; s__
1890431	2.0	4.0	0.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	18.0	21.0	0.0	0.0	10.0	9.0	0.0	0.0	48.0	51.0	133.0	104.0	1.0	0.0	0.0	0.0	11.0	11.0	96.0	92.0	0.0	0.0	1.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	0.0	4.0	1.0	1.0	4.0	3.0	9.0	0.0	6.0	28.0	25.0	2.0	2.0	0.0	0.0	29.0	29.0	0.0	0.0	2.0	2.0	19.0	16.0	16.0	36.0	37.0	2.0	2.0	5.0	1.0	1.0	7.0	6.0	8.0	16.0	6.0	16.0	0.0	0.0	8.0	22.0	21.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	42.0	45.0	4.0	2.0	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Chamaesiphonaceae; g__; s__
